::1 - - [02/Jan/2023:19:15:49 +0100] "GET /wp-admin/edit.php?post_type=page HTTP/1.1" 200 319466
::1 - - [02/Jan/2023:19:15:50 +0100] "GET /wp-admin/js/tags-suggest.min.js?ver=6.1.1 HTTP/1.1" 200 2245
::1 - - [02/Jan/2023:19:15:50 +0100] "GET /wp-admin/js/inline-edit-post.min.js?ver=6.1.1 HTTP/1.1" 200 8139
::1 - - [02/Jan/2023:19:15:50 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
::1 - - [02/Jan/2023:19:15:57 +0100] "GET /wp-admin/edit.php?s=&post_status=all&post_type=page&_wpnonce=39fa9603a9&_wp_http_referer=%2Fwp-admin%2Fedit.php%3Fpost_type%3Dpage&action=trash&m=0&paged=1&post%5B%5D=3&post%5B%5D=2&action2=trash HTTP/1.1" 302 -
::1 - - [02/Jan/2023:19:15:58 +0100] "GET /wp-admin/edit.php?post_type=page&paged=1&trashed=2&ids=3%2C2&locked=0 HTTP/1.1" 200 292325
::1 - - [02/Jan/2023:19:15:59 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
::1 - - [02/Jan/2023:19:16:03 +0100] "GET /wp-admin/edit.php?post_status=trash&post_type=page HTTP/1.1" 200 318409
::1 - - [02/Jan/2023:19:16:04 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
::1 - - [02/Jan/2023:19:16:05 +0100] "GET /wp-admin/edit.php?s=&post_status=trash&post_type=page&_wpnonce=39fa9603a9&_wp_http_referer=%2Fwp-admin%2Fedit.php%3Fpost_status%3Dtrash%26post_type%3Dpage&action=-1&m=0&delete_all=Vider+la+corbeille&paged=1&action2=-1 HTTP/1.1" 302 -
::1 - - [02/Jan/2023:19:16:06 +0100] "GET /wp-admin/edit.php?post_status=trash&post_type=page&paged=1&deleted=2 HTTP/1.1" 200 291095
::1 - - [02/Jan/2023:19:16:07 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
::1 - - [02/Jan/2023:19:16:12 +0100] "GET /wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17 HTTP/1.1" 200 11256
